url,subject,description,owner_id,owner_name,reviewer_id,reviewer_name,cleaned_description
https://review.opendev.org/527258,Updating security context for horizon chart,Updating security context for horizon chart This patch set updates the securityContext: runAsUser and fsGroup in the horizon chart. Change-Id: I021cc940397c79464b9f562aaa4be4efdd1dec46 External-Tracking: F#24 Signed-off-by: Tin Lam <tin@irrational.io>,20466,Tin Lam,"[22348, 23928, 26201, 27245]","['Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI', 'wanghui']",updating security context horizon chart patch set updates securitycontext runasuser fsgroup horizon chart changeid i021cc940397c79464b9f562aaa4be4efdd1dec46 externaltracking f24 signedoffby tin lam tinirrationalio
https://review.opendev.org/529988,Updating security context for ceilometer chart,Updating security context for ceilometer chart This patch set updates the securityContext: runAsUser and fsGroup in the ceilometer chart. Change-Id: I2a754d1700efe80d3cb4eb7ea54f71642aad5dce,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']",updating security context ceilometer chart patch set updates securitycontext runasuser fsgroup ceilometer chart changeid i2a754d1700efe80d3cb4eb7ea54f71642aad5dce
https://review.opendev.org/586974,Doc: Add appcontainer add security group and appcontainer remove security group,Doc: Add appcontainer add security group and appcontainer remove security group Add command list documentation for the 'appcontainer add security group' and 'appcontainer remove security group' commands. Partially Implements: blueprint zun-cli-guide Change-Id: If441d91cc9a2a1df912b8ea3b59b2229bbf14a4f,21785,Namrata,"[11536, 21785, 22348]","['hongbin', 'Namrata', 'Zuul']",doc add appcontainer add security group appcontainer remove security group add command list documentation appcontainer add security group appcontainer remove security group commands partially implements blueprint zuncliguide changeid if441d91cc9a2a1df912b8ea3b59b2229bbf14a4f
https://review.opendev.org/452055,Add api sample tests for security group rules,Add api sample tests for security group rules api sample tests for security group rules are missing and so their sample files. This commit adds those which will be used ti fill the api-ref for this API. Change-Id: I01c68d14ecdfd853b839b527c559c7aac675f336,8556,Ghanshyam,"[3, 5754, 6167, 6873, 8556, 9008, 14384, 14571, 14595, 15751, 15888, 16128, 16376, 20040]","['Jenkins', 'Alex Xu', ""Ken'ichi Ohmichi"", 'Matt Riedemann', 'Ghanshyam', 'VMware NSX CI', 'Quobyte CI', 'Intel Experimental CI', 'IBM zKVM CI', 'Intel PCI CI', 'Zhenyu Zheng', 'IBM PowerVM CI', 'Intel NFV CI', 'Microsoft Hyper-V Compute CI']",add api sample tests security group rules api sample tests security group rules missing sample files commit adds used ti fill apiref api changeid i01c68d14ecdfd853b839b527c559c7aac675f336
https://review.opendev.org/396007,Refactor security group & rule take action methods,"Refactor security group & rule take action methods Add get_attributes internal functions to the security groups and security groups rules create & set, to allow other plugins to override only the attributes code and add extensions attributes without having to rewrite the entire take_action method. For example see in https://review.openstack.org/#/c/393322/ where vmware-nsx adds some extensions to the security group. Change-Id: Ifcb9164b39bda007acc18a874caac5ee11da190d",20363,Adit Sarfaty,"[3, 970, 8410, 20363]","['Jenkins', 'Dean Troyer', 'Richard Theis', 'Adit Sarfaty']",refactor security group rule take action methods add getattributes internal functions security groups security groups rules create set allow plugins override attributes code add extensions attributes without rewrite entire takeaction method example see httpsreviewopenstackorgc393322 vmwarensx adds extensions security group changeid ifcb9164b39bda007acc18a874caac5ee11da190d
https://review.opendev.org/559000,Add RBAC tests for security group default rules client,"Add RBAC tests for security group default rules client This PS adds RBAC tests for the security_group_default_rules client, the API for which is here: [0]. It enforces the following policies: [1]. And the max_microversion for this API is 2.35 as the API is deprecated from 2.36 onward [2]. [0] https://developer.openstack.org/api-ref/compute/#rules-for-default-security-group-os-security-group-default-rules-deprecated [1] https://github.com/openstack/nova/blob/master/nova/policies/security_group_default_rules.py [2] https://developer.openstack.org/api-ref/compute/#rules-for-default-security-group-os-security-group-default-rules-deprecated Change-Id: I12c8c6d060ee512741b437202c8be4657bc42c01",23186,Felipe Monteiro,"[8556, 22348, 23186]","['Ghanshyam', 'Zuul', 'Felipe Monteiro']",add rbac tests security group default rules client ps adds rbac tests securitygroupdefaultrules client api 0 enforces following policies 1 maxmicroversion api 235 api deprecated 236 onward 2 0 httpsdeveloperopenstackorgapirefcomputerulesfordefaultsecuritygroupossecuritygroupdefaultrulesdeprecated 1 httpsgithubcomopenstacknovablobmasternovapoliciessecuritygroupdefaultrulespy 2 httpsdeveloperopenstackorgapirefcomputerulesfordefaultsecuritygroupossecuritygroupdefaultrulesdeprecated changeid i12c8c6d060ee512741b437202c8be4657bc42c01
https://review.opendev.org/774466,[OVN] security group logging support (2 of 3),[OVN] security group logging support (2 of 3) This patchset 2 of 3 for OVN driver handling of security-group-logging. It includes the core changes for this feature. Related-Bug: 1914757 Related-Bug: 1468366 Change-Id: I6340d132ff8e84edef8b7862337c395147a1beb2,11952,Flavio Fernandes,[],[],ovn security group logging support 2 3 patchset 2 3 ovn driver handling securitygrouplogging includes core changes feature relatedbug 1914757 relatedbug 1468366 changeid i6340d132ff8e84edef8b7862337c395147a1beb2
https://review.opendev.org/472221,netapp: use security service ou,use security service ou sets organizational unit in AD at NetApp C-mode CIFS server Change-Id: I8edc587c76b3eb18dce0c0564167c95c1ebfccf4 Closes-Bug: #1696669,18816,Maurice Escher,"[2417, 9003, 12016, 14567, 15100, 15831, 15942, 16643, 17565, 18128, 18752, 18816, 21884]","['Ben Swartzlander', 'Tom Barron', 'DellEMC PowerMAX CI', 'Rodrigo Barbieri', 'zhongjun', 'Infortrend CI', 'Dell EMC Isilon CI', 'Goutham Pacha Ravi', 'IBM GPFS CI', 'Microsoft Manila CI', 'Tegile Storage CI', 'Maurice Escher', 'DellEMC Unity CI']",use security service ou sets organizational unit ad netapp cmode cifs server changeid i8edc587c76b3eb18dce0c0564167c95c1ebfccf4 closesbug 1696669
https://review.opendev.org/558533,Do not abort ata secure erase if security is in enabled state,"Do not abort ata secure erase if drive security is in enabled state At least in the case of INTEL SSDSC2BX016T4R drives, a ' hdparm --security-unlock' command does not remove the enabled line of the security section of `hdparm -I`. As a consequence, the GenericHardwareManager does not perform an ata secure erase (it relies on this line to be set to `not enabled`). For an INTEL SSDSC2BX016T4R, it has been manually verfied that the following sequence of steps perform a secure erase sucessfully: - hdparm --user-master u --security-unlock /dev/sda - hdparm --user-master u --security-set-pass NULL /dev/sda - hdparm --user-master u --security-erase-enhanced NULL /dev/sda this is indicated by the ""not enabled"" line appearing in the output of `hdparm -I /dev/sda`. It is therefore proposed that we do not actually care if the `enabled` line appears in the output pre-erase. We should only verify that is set to ""not enabled"" after an erase is attempted. When we do not check the enabled line, the test test_erase_block_device_ata_security_enabled becomes redundant with test_erase_block_device_ata_security_enabled_unlock_exception taking its place. As the tests are very dependent on the order of calls to `utils.execute`, I added some asserts to the failure cases to ensure that the correct call was failing. Change-Id: I5d4e18e7d7209dda89181fbcc202b199f130af89 Story: 2001763 Task: 12162",28048,Will Szumski,"[11655, 14826, 17669, 22348]","['Julia Kreger', 'Mark Goddard', 'Doug Szumski', 'Zuul']",abort ata secure erase drive security enabled state least case intel ssdsc2bx016t4r drives hdparm securityunlock command remove enabled line security section hdparm consequence generichardwaremanager perform ata secure erase relies line set enabled intel ssdsc2bx016t4r manually verfied following sequence steps perform secure erase sucessfully hdparm usermaster u securityunlock devsda hdparm usermaster u securitysetpass null devsda hdparm usermaster u securityeraseenhanced null devsda indicated enabled line appearing output hdparm devsda therefore proposed actually care enabled line appears output preerase verify set enabled erase attempted check enabled line test testeraseblockdeviceatasecurityenabled becomes redundant testeraseblockdeviceatasecurityenabledunlockexception taking place tests dependent order calls utilsexecute added asserts failure cases ensure correct call failing changeid i5d4e18e7d7209dda89181fbcc202b199f130af89 story 2001763 task 12162
https://review.opendev.org/416531,[k8s_ironic] Remove unused security groups,"[k8s_ironic] Remove unused security groups We provide security group rule resources in k8s ironic template, but it's never been used. This patch suggest that we remove it out for now and join it back when we really using it. Change-Id: Id3f4d544159b213e6568e45f68f3a168075a2611",12404,Rico Lin,"[3, 668, 6484, 7230, 8871, 10206, 12175, 12385, 12404, 13861, 19741, 21469, 22348, 27060]","['Jenkins', 'Adrian Otto', 'Feilong Wang', 'Vijendar Komalla', 'Elastic Recheck', 'Madhuri Kumari', 'Eli Qiao', 'Motohiro/Yuanying Otsuka', 'Rico Lin', 'yatin', 'Hieu LE', 'Jaycen Grant', 'Zuul', 'Daniel Abad']",k8sironic remove unused security groups provide security group rule resources k8s ironic template never used patch suggest remove join back really using changeid id3f4d544159b213e6568e45f68f3a168075a2611
https://review.opendev.org/558426,[WIP][log]: iptables logging driver for security group,[WIP][log]: iptables logging driver for security group This patch implements security group logging based iptables driver. This patch also introduce libnetlink_log python binding to capture NFLOG message. Change-Id: I18dea321d905ee7c31078be7ec88590338d3e0ec tChange-Id: Iaaf655c49df20a96e7b79769045e6a81734fdf90 Partially-implements: blueprint security-group-logging Related-Bug: #1468366,15471,Nguyen Phuong An,[15752],['Intel SR-IOV CI'],wiplog iptables logging driver security group patch implements security group logging based iptables driver patch also introduce libnetlinklog python binding capture nflog message changeid i18dea321d905ee7c31078be7ec88590338d3e0ec tchangeid iaaf655c49df20a96e7b79769045e6a81734fdf90 partiallyimplements blueprint securitygrouplogging relatedbug 1468366
https://review.opendev.org/553491,[Docs] Migrate security into user guide,[Docs] Migrate security into user guide Migrate all the security related user configurations into a user story. Change-Id: I4dfc5941abfd834d1d53a9c737db7afcce2841a0 (cherry picked from commit f1a7525570f8a30cc9e335f00fb3007a52ed6344),17068,Jean-Philippe Evrard,[22348],['Zuul'],docs migrate security user guide migrate security related user configurations user story changeid i4dfc5941abfd834d1d53a9c737db7afcce2841a0 cherry picked commit f1a7525570f8a30cc9e335f00fb3007a52ed6344
https://review.opendev.org/729292,Improve security service update,Improve security service update This patch adds a new manila specification to improve security service update operation. Its extend the current udpate operation to also apply the new configuration in all associated share servers Change-Id: I158d0dda5591c36b1b62297f2cb63211c96c997a,30002,Douglas Viroel,"[16643, 18816, 22348, 30002]","['Goutham Pacha Ravi', 'Maurice Escher', 'Zuul', 'Douglas Viroel']",improve security service update patch adds new manila specification improve security service update operation extend current udpate operation also apply new configuration associated share servers changeid i158d0dda5591c36b1b62297f2cb63211c96c997a
https://review.opendev.org/749550,Added security guide,Added security guide Change-Id: I28d115d681869a7356c08a24c2d67d8937ff478e,32346,Keane Lim,[22348],['Zuul'],added security guide changeid i28d115d681869a7356c08a24c2d67d8937ff478e
https://review.opendev.org/759532,New review for Security Guide after feedback,New review for Security Guide after feedback Change-Id: I9f1d60afcb0ffcd42576a19ba366e692cb3d3520 Signed-off-by: Keane Lim <keane.lim@windriver.com>,32346,Keane Lim,"[14174, 22348, 26026, 28439, 30859]","['Bart Wensley', 'Zuul', 'Greg Waines', 'Matt Peters', 'M Camp']",new review security guide feedback changeid i9f1d60afcb0ffcd42576a19ba366e692cb3d3520 signedoffby keane lim keanelimwindrivercom
https://review.opendev.org/760191,"New test case: ""test_remove_security_group_negative"" 1) Remove non existing security group from instance 2) Remove not associated security group from instance Expected result: ""404 NotFound"" Error for both cases. Polarion IDs: RHOSP7-3461, RHOSP7-3460","New test case: ""test_remove_security_group_negative"" 1) Remove non existing security group from instance 2) Remove not associated security group from instance Expected result: ""404 NotFound"" Error for both cases. Polarion IDs: RHOSP7-3461, RHOSP7-3460 Change-Id: I1c3f142ffe5a49551582ad2664c48de564df9b4a",28609,Arkady Shtempler,"[8313, 11975, 16688, 18894, 19118, 21798, 22348, 28609, 29088, 29350, 31450, 32029]","['Lajos Katona', 'Slawek Kaplonski', 'Rodolfo Alonso', 'Toni Freger', 'Eran Kuris', 'Bernard Cafarelli', 'Zuul', 'Arkady Shtempler', 'Candido Campos Rivas', 'Roman Safronov', 'Alex Katz', 'likui']",new test case testremovesecuritygroupnegative 1 remove non existing security group instance 2 remove associated security group instance expected result 404 notfound error cases polarion ids rhosp73461 rhosp73460 changeid i1c3f142ffe5a49551582ad2664c48de564df9b4a
https://review.opendev.org/550877,Changes for Security Group / SIG,Changes for Security Group / SIG Rename to 'Security SIG' Change Chair Change meeting time and channel (openstack-meeting is free at the desired time) Change-Id: I76db6ab60a029d18ce32e26c172fae842497a4f5,17893,Luke Hinds,[22348],['Zuul'],changes security group sig rename security sig change chair change meeting time channel openstackmeeting free desired time changeid i76db6ab60a029d18ce32e26c172fae842497a4f5
https://review.opendev.org/513974,Add security headers to web accessable services.,"Add security headers to web accessable services. Adds the following headers as static: X-Content-Type-Options ""nosniff"" X-XSS-Protection ""1; mode=block"" append Content-Security-Policy ""default-src 'self' https: wss:;"" nosniff prevents non-executable mime times from becoming executable. The X-XSS-Protection header will prevent the loading of a page if the browser detects an xss attack. The Content-Security-Policy declares what dynamic resources are allowed to load. Adds the following header as user-setable via the keystone_x_frame_options variable. X-Frame-Options ""DENY"" By default the X-Frame-Options header denies embedding in an iframe. Change-Id: Iadd3e93bdb7e9d41ae1d027196367448dbce19f1 Partial-Bug: 1717321 (cherry picked from commit 81a28142a065e07f16756b1bc4cfb68a98e0a2e9)",7353,Kevin Carter,"[538, 819, 7353, 14288, 14805, 17068, 17799, 22348]","['Major Hayden', 'Adrien Cunin', 'Kevin Carter', 'Matthew Thode', 'Jimmy McCrory', 'Jean-Philippe Evrard', 'Logan V', 'Zuul']",add security headers web accessable services adds following headers static xcontenttypeoptions nosniff xxssprotection 1 modeblock append contentsecuritypolicy defaultsrc self https wss nosniff prevents nonexecutable mime times becoming executable xxssprotection header prevent loading page browser detects xss attack contentsecuritypolicy declares dynamic resources allowed load adds following header usersetable via keystonexframeoptions variable xframeoptions deny default xframeoptions header denies embedding iframe changeid iadd3e93bdb7e9d41ae1d027196367448dbce19f1 partialbug 1717321 cherry picked commit 81a28142a065e07f16756b1bc4cfb68a98e0a2e9
https://review.opendev.org/529125,Updating security context for magnum chart,Updating security context for magnum chart This patch set updates the securityContext: runAsUser and fsGroup in the magnum chart. Change-Id: I2f83291b0db87d0ce230c9e83bf757243f661319 Signed-off-by: Tin Lam <tin@irrational.io>,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']",updating security context magnum chart patch set updates securitycontext runasuser fsgroup magnum chart changeid i2f83291b0db87d0ce230c9e83bf757243f661319 signedoffby tin lam tinirrationalio
https://review.opendev.org/526869,Updating security context for senlin chart,RFC: Updating security context for senlin chart This patch set adds in the securityContext: runAsUser and fsGroup to containers in the senlin chart. Change-Id: Ib51bbb882d40482a3ed61147d65a6575881b4034 External-Tracking: F#24,20466,Tin Lam,"[20466, 22348, 23928, 26201]","['Tin Lam', 'Zuul', 'Pete Birley', 'AT&T Openstack-Helm CI']",rfc updating security context senlin chart patch set adds securitycontext runasuser fsgroup containers senlin chart changeid ib51bbb882d40482a3ed61147d65a6575881b4034 externaltracking f24
https://review.opendev.org/436324,Improve server password security compliance,"Improve server password security compliance Keystone has introduced a config option for security compliance checking by validating the user password. This has become a recommended setting for many customers. The current password generation logic in Heat is too simple to pass that test (e.g. at least one capitalized character, at least one digit etc). This patch replaces the password generation logic and introduces a config option for this purpose. Change-Id: I72308fbb60cb82c2e887b355744d13373c1705ca Closes-Bug: 1666129",8246,Qiming Teng,"[4257, 5046, 6456, 8246, 8289, 12404]","['Zane Bitter', 'Lance Bragstad', 'Sahdev Zala', 'Qiming Teng', 'huangtianhua', 'Rico Lin']",improve server password security compliance keystone introduced config option security compliance checking validating user password become recommended setting many customers current password generation logic heat simple pass test eg least one capitalized character least one digit etc patch replaces password generation logic introduces config option purpose changeid i72308fbb60cb82c2e887b355744d13373c1705ca closesbug 1666129
https://review.opendev.org/273475,Collect neutron security group meters for instance ports,"Support collect neutron port meters Ceilometer Currently has no support for metering the statistics of neutron port when security group is enabled. This spec is to collect the meters, the meters can be used for billing or alarming or security analysis. blueprint: support-to-collect-neutron-port-meters Change-Id: I765eb4eb1849519efa3db3534a35cfbd13993e0b",18137,Xia Linjuan,"[3, 1669, 4491, 5948, 6484, 6676, 6951, 7293, 7478, 7729, 8976, 9515, 9526, 11564, 11682, 18137, 18801]","['Jenkins', 'Julien Danjou', 'Lianhao Lu', 'Oleg Bondarev', 'Feilong Wang', 'zqfan', 'Brandon Logan', 'Elena Ezhova', 'Nadya Shakhat', 'Ilya Tyaptin', 'shihanzhang', 'Matthew Kassawara', 'Zi Lian Ji', 'Chris Dent', 'Ryan Moats', 'Xia Linjuan', 'Luke']",support collect neutron port meters ceilometer currently support metering statistics neutron port security group enabled spec collect meters meters used billing alarming security analysis blueprint supporttocollectneutronportmeters changeid i765eb4eb1849519efa3db3534a35cfbd13993e0b
https://review.opendev.org/528588,Use bandit security scanner,Use bandit security scanner Limiting to medium or higher severity with high confidence. This should prevent silly problems from slipping through. Change-Id: I19db1e45a51c20d3fbe8a18f38a31d12447eef64,6488,Clint 'SpamapS' Byrum,[22348],['Zuul'],use bandit security scanner limiting medium higher severity high confidence prevent silly problems slipping changeid i19db1e45a51c20d3fbe8a18f38a31d12447eef64
https://review.opendev.org/533109,Fix provider security groups role access,Fix provider security groups role access Change-Id: If5ff93ba1492b28710bb5bb1fafe9761f97d7461 Closes-Bug: #1742864,11671,Ashish Kumar Gupta,"[9732, 10385, 11671, 22348]","['Mellanox CI', 'Citrix XenServer CI', 'Ashish Kumar Gupta', 'Zuul']",fix provider security groups role access changeid if5ff93ba1492b28710bb5bb1fafe9761f97d7461 closesbug 1742864
https://review.opendev.org/475111,Validate security groups at zun-api,Validate security groups at zun-api Change-Id: I597abb5aff052f7beb1e26e8eb06f5ef3e3113cb Closes-Bug: #1698458,23365,feng.shengqin,"[10206, 11536, 16277, 23365, 25026]","['Madhuri Kumari', 'hongbin', 'Pradeep Kumar Singh', 'feng.shengqin', 'Bin Zhou']",validate security groups zunapi changeid i597abb5aff052f7beb1e26e8eb06f5ef3e3113cb closesbug 1698458
https://review.opendev.org/525332,DNM: Testing security group api def in neutron-lib,DNM: Testing security group api def in neutron-lib DO NOT MERGE This is a sample consumption patch for the security group api def in neutron-lib. Change-Id: Id303ad8385a6438aa022ec14b2945038a21155f9,5367,boden,"[5367, 9732, 9845, 10385, 22348]","['boden', 'Mellanox CI', 'Arista CI', 'Citrix XenServer CI', 'Zuul']",dnm testing security group api def neutronlib merge sample consumption patch security group api def neutronlib changeid id303ad8385a6438aa022ec14b2945038a21155f9
https://review.opendev.org/466528,Adding a scenario test to check UDP security group,Adding a scenario test to check UDP security group Trying to get a string from a server listening on UDP port. Make sure it's successful only when the security group rule is added. Change-Id: I40a9da6f464d3b872ea14886dfd711abe74f1519,4727,Itzik Brown,"[3, 1131, 1653, 4694, 4727, 5803, 6579, 7787, 8655, 8871, 9656, 9732, 11975, 12860, 15309, 15471, 15752, 16376, 17776, 20330, 21302, 22348]","['Jenkins', 'Brian Haley', 'garyk', 'Miguel Lavalle', 'Itzik Brown', 'Attila Fazekas', 'Nir Magnezi', 'Kevin Benton', 'Jakub Libosvar', 'Elastic Recheck', 'Ihar Hrachyshka', 'Mellanox CI', 'Slawek Kaplonski', 'Dongcan Ye', 'zhaobo', 'Nguyen Phuong An', 'Intel SR-IOV CI', 'Intel NFV CI', 'Reedip', 'Microsoft Hyper-V Networking CI', 'Genadi Chereshnya', 'Zuul']",adding scenario test check udp security group trying get string server listening udp port make sure successful security group rule added changeid i40a9da6f464d3b872ea14886dfd711abe74f1519
https://review.opendev.org/489697,"Revert ""Use push notification for security groups""","Revert ""Use push notification for security groups"" This reverts commit 020ea1479e3c2fac3e1ef99ed85f45792b286a0e. The change made agents not create exchanges for old security group RPC endpoints, which raises NotFound on server side. Change-Id: If40678b59e539040d45a2ed1d484b9dddf20c500 Closes-Bug: #1707160",9656,Ihar Hrachyshka,"[3, 1131, 9656, 9732, 10385, 14760, 15752, 16376, 20330, 25943]","['Jenkins', 'Brian Haley', 'Ihar Hrachyshka', 'Mellanox CI', 'Citrix XenServer CI', 'John L. Villalovos', 'Intel SR-IOV CI', 'Intel NFV CI', 'Microsoft Hyper-V Networking CI', 'Zachary Ma']",revert use push notification security groups reverts commit 020ea1479e3c2fac3e1ef99ed85f45792b286a0e change made agents create exchanges old security group rpc endpoints raises notfound server side changeid if40678b59e539040d45a2ed1d484b9dddf20c500 closesbug 1707160
https://review.opendev.org/762434,Reload SG rules when security group is requested,"Reload SG rules when security group is requested In case when security group is requested by e.g. L2 agent via RPC, there was a problem that rules which belongs to the SG wasn't reloaded and wasn't given in requested OVO version. That wasn't a problem so far as we always had SecurityGroupRule OVO in version 1.0 but in case when version of this OVO will be bumped, it will not work properly with agents from the previous version anymore. This patch fixes that issue by adding reload of SG rules when SecurityGroup.obj_load_attr() is called. Change-Id: I008bf31369029c418a0e080e02283e8103428d2b Closes-Bug: #1903696",11975,Slawek Kaplonski,"[5948, 11975, 15752, 22348, 26622, 28159]","['Oleg Bondarev', 'Slawek Kaplonski', 'Intel SR-IOV CI', 'Zuul', 'Cloudbase Neutron Hyper-V CI', 'Hang Yang']",reload sg rules security group requested case security group requested eg l2 agent via rpc problem rules belongs sg wasnt reloaded wasnt given requested ovo version wasnt problem far always securitygrouprule ovo version 10 case version ovo bumped work properly agents previous version anymore patch fixes issue adding reload sg rules securitygroupobjloadattr called changeid i008bf31369029c418a0e080e02283e8103428d2b closesbug 1903696
https://review.opendev.org/466160,Should not allow security group from other project pass API layer check when booting,"Should not allow security group from other project pass API layer check when booting Currently, the default behavior of neutron when list security groups is: if you are ""admin"", response everything we have in the env, and if the user uses a security group from other project to boot a server, Nova will show no error in API layer check but error raised in compute layer. This patch added a check of security group project_id with the context project uuid, and raises exception.SecurityGroupNotAllowedToUse if they don't match. Change-Id: I04a9ccf75b871fd6b519d9fa79d229e6a2da1a3e Closes-bug: #1691902",15888,Zhenyu Zheng,"[3, 9732, 10118, 10385, 15286, 15751, 16128, 16376, 20040]","['Jenkins', 'Mellanox CI', 'IBM PowerKVM CI', 'Citrix XenServer CI', 'XenProject CI', 'Intel PCI CI', 'IBM PowerVM CI', 'Intel NFV CI', 'Microsoft Hyper-V Compute CI']",allow security group project pass api layer check booting currently default behavior neutron list security groups admin response everything env user uses security group project boot server nova show error api layer check error raised compute layer patch added check security group projectid context project uuid raises exceptionsecuritygroupnotallowedtouse dont match changeid i04a9ccf75b871fd6b519d9fa79d229e6a2da1a3e closesbug 1691902
https://review.opendev.org/490411,Use conjunction for security group rules with remote_group_id,"Use conjunction for security group rules with remote_group_id Prior to this commit, the number of flows can be prohibitively large in some cases. (cherry-picked from I194e7f40db840d29af317ddc2e342a1409000151) Closes-bug: #1628819 Change-Id: I194e7f40db840d29af317ddc2e342a1409000151",13717,Inessa Vasilevskaya,"[3, 748, 1131, 8655, 9200, 9732, 10385, 13717, 16376]","['Jenkins', 'Armando Migliaccio', 'Brian Haley', 'Jakub Libosvar', 'IWAMOTO Toshihiro', 'Mellanox CI', 'Citrix XenServer CI', 'Inessa Vasilevskaya', 'Intel NFV CI']",use conjunction security group rules remotegroupid prior commit number flows prohibitively large cases cherrypicked i194e7f40db840d29af317ddc2e342a1409000151 closesbug 1628819 changeid i194e7f40db840d29af317ddc2e342a1409000151
https://review.opendev.org/422478,cloud-init failed when vm's vnic doesn't have security group,BugFIx: cloud-init failed when vm's vnic has not security group VM will fail to get metadata with cloud-init timeout error if the VM's vnic does not have security group Change-Id: If9d7d08acb66e377be02fa53d7daf093154dabe1 Close-Bug:#1650486,20533,douzi,"[3, 748, 7787, 9732, 9845, 10068, 10184, 10385, 14208, 14571, 15752, 16376, 20330, 20533, 23006, 24634]","['Jenkins', 'Armando Migliaccio', 'Kevin Benton', 'Mellanox CI', 'Arista CI', 'Welcome, new contributor!', 'Nuage CI', 'Citrix XenServer CI', 'Cisco CI', 'Intel Experimental CI', 'Intel SR-IOV CI', 'Intel NFV CI', 'Microsoft Hyper-V Networking CI', 'douzi', 'xianming.mao', 'Haibo.Zhong']",bugfix cloudinit failed vms vnic security group vm fail get metadata cloudinit timeout error vms vnic security group changeid if9d7d08acb66e377be02fa53d7daf093154dabe1 closebug1650486
https://review.opendev.org/474856,add test cases for security group,add test cases for security group Change-Id: I53afe6c611beee0e1b45c7e2f8073b20d3e06f06,333,Isaku Yamahata,"[3, 333, 748, 6854]","['Jenkins', 'Isaku Yamahata', 'Armando Migliaccio', 'YAMAMOTO Takashi']",add test cases security group changeid i53afe6c611beee0e1b45c7e2f8073b20d3e06f06
https://review.opendev.org/447797,Fix security group error in multinode tempest tests,fix security group error in multinode tempest tests Change-Id: Ie1b96c596d55d7b51dc1aa57caa779df471aa72e,17540,xiaodongwang991481,"[3, 748, 9396, 11313, 11907, 17540, 21798]","['Jenkins', 'Armando Migliaccio', 'Igor D.C.', 'Louis Fourie', 'cathy', 'xiaodongwang991481', 'Bernard Cafarelli']",fix security group error multinode tempest tests changeid ie1b96c596d55d7b51dc1aa57caa779df471aa72e
https://review.opendev.org/203053,Fix OSC security group rule create command,Fix OSC security group rule create command ICMP doesn't have ports and OSC doesn't like them. Change-Id: Ief006f039fd782f3f732c27235b58e8517664a15,970,Dean Troyer,"[3, 970]","['Jenkins', 'Dean Troyer']",fix osc security group rule create command icmp doesnt ports osc doesnt like changeid ief006f039fd782f3f732c27235b58e8517664a15
https://review.opendev.org/464194,Don't ensure default security group when listing sg,Don't ensure default security group when listing sg The default_sg parameter for get_security_groups has no longer any user. It was introduced to ensure there is a default security group within a tenant before the creation of any ports in that tenant. However this is now done by registry callbacks. The current logic leads to the known side effect that listing security groups in an invalid tenant will create a default security group in it because neutron doesn't do any tenant/project validation. This commit eliminates the mentioned side effect by remove the default security group ensuring logic in security group listing. Closes-Bug: #1653025 Change-Id: I09e1e5dbecd64bc798b9b147b99d35d3f13b361a Signed-off-by: Hunt Xu <mhuntxu@gmail.com>,21781,Hunt Xu,"[3, 7787, 9732, 9845, 10385, 15752, 16376, 16688, 20330, 21781]","['Jenkins', 'Kevin Benton', 'Mellanox CI', 'Arista CI', 'Citrix XenServer CI', 'Intel SR-IOV CI', 'Intel NFV CI', 'Rodolfo Alonso', 'Microsoft Hyper-V Networking CI', 'Hunt Xu']",dont ensure default security group listing sg defaultsg parameter getsecuritygroups longer user introduced ensure default security group within tenant creation ports tenant however done registry callbacks current logic leads known side effect listing security groups invalid tenant create default security group neutron doesnt tenantproject validation commit eliminates mentioned side effect remove default security group ensuring logic security group listing closesbug 1653025 changeid i09e1e5dbecd64bc798b9b147b99d35d3f13b361a signedoffby hunt xu mhuntxugmailcom
https://review.opendev.org/512523,Add more judgement for whether to use neutron's security group,"Add more judgement for whether to use neutron's security group Now if CONF.service_available.neutron is True we will create neutron's security group in validation_resources, this is to add a check for whether security-group extension is enabled, that means only when CONF.service_available.neutron is True and neutron's security-group extension is enabled, we will create neutron's security group, otherwise we will create nova's. Change-Id: Ic0eff155cf227502b8eca8a0ae24f3652c8df74b",20190,zhufl,"[6167, 10385, 12033, 22348]","[""Ken'ichi Ohmichi"", 'Citrix XenServer CI', 'DellEMC XtremIO CI', 'Zuul']",add judgement whether use neutrons security group confserviceavailableneutron true create neutrons security group validationresources add check whether securitygroup extension enabled means confserviceavailableneutron true neutrons securitygroup extension enabled create neutrons security group otherwise create novas changeid ic0eff155cf227502b8eca8a0ae24f3652c8df74b
